Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp,Stage,Temp
,,812,6.03,811,7.11,811,8.17,812,9.19,812,9.97,812,10.7,812,11.45,812,12.07,812,12.73,812,13.36,812,13.97,812,14.51,811,15.05,811,15.55,811,16.03,811,16.53,812,16.95,811,17.38,812,17.8,811,18.15,811,18.55,811,18.92,811,19.25,811,19.57,811,19.88,811,20.18,811,20.45,811,20.75,811,21.02,811,21.29,811,21.55,811,21.83,811,22.15,811,22.48,811,22.86,810,23.2,811,23.54
,,812,6.03,812,7.12,812,8.17,812,9.19,812,9.98,812,10.71,812,11.45,812,12.08,812,12.73,811,13.36,812,13.97,811,14.51,811,15.05,811,15.57,812,16.03,811,16.53,811,16.96,811,17.38,811,17.79,811,18.15,811,18.56,811,18.92,811,19.25,811,19.57,811,19.88,811,20.18,811,20.46,811,20.75,810,21.02,811,21.29,811,21.55,810,21.83,811,22.14,811,22.49,811,22.86,811,23.2,811,23.55
,,812,6.05,812,7.12,812,8.17,812,9.19,812,9.98,812,10.71,811,11.43,812,12.08,812,12.73,812,13.36,812,13.97,812,14.52,812,15.05,811,15.57,811,16.03,811,16.54,811,16.96,811,17.38,811,17.79,811,18.15,811,18.56,811,18.92,811,19.26,811,19.57,811,19.88,811,20.18,811,20.46,811,20.75,811,21.02,811,21.29,811,21.54,811,21.83,811,22.14,811,22.49,810,22.86,811,23.21,811,23.55
,,812,6.05,812,7.13,812,8.17,812,9.19,812,9.97,812,10.7,812,11.43,812,12.08,811,12.73,812,13.36,811,13.97,812,14.52,812,15.04,811,15.57,811,16.03,811,16.54,811,16.96,811,17.4,811,17.8,811,18.15,811,18.55,811,18.92,811,19.26,811,19.57,811,19.89,811,20.19,811,20.45,811,20.75,811,21.02,811,21.28,811,21.55,811,21.83,811,22.13,811,22.47,811,22.86,811,23.21,811,23.55
,,812,6.05,812,7.13,812,8.18,812,9.19,438,9.97,811,10.7,438,11.45,438,12.08,812,12.73,812,13.37,812,13.97,812,14.51,812,15.04,812,15.57,812,16.03,811,16.52,811,16.96,811,17.4,812,17.8,811,18.17,811,18.55,811,18.92,438,19.24,811,19.58,811,19.89,811,20.18,811,20.45,811,20.75,811,21.02,811,21.28,811,21.55,438,21.84,438,22.13,811,22.47,811,22.86,811,23.21,811,23.55
,,438,6.05,811,7.13,438,8.18,812,9.19,438,9.98,812,10.71,438,11.45,438,12.08,812,12.73,438,13.37,438,13.97,438,14.51,438,15.06,811,15.56,438,16.03,811,16.52,438,16.97,438,17.4,438,17.79,811,18.17,811,18.56,438,18.92,438,19.24,438,19.57,438,19.87,438,20.18,438,20.46,811,20.75,811,21.02,811,21.28,811,21.54,438,21.84,438,22.15,811,22.48,811,22.86,810,23.21,811,23.55
,,438,6.06,812,7.13,438,8.19,812,9.19,438,9.97,438,10.71,438,11.46,438,12.08,438,12.74,438,13.38,438,13.97,438,14.51,438,15.06,438,15.56,438,16.03,438,16.54,438,16.97,438,17.4,438,17.8,438,18.17,811,18.56,438,18.92,438,19.25,438,19.57,438,19.87,438,20.17,438,20.46,438,20.75,438,21.02,811,21.28,438,21.54,438,21.83,438,22.15,438,22.48,438,22.86,438,23.21,438,23.54
,,438,6.06,812,7.14,438,8.19,438,9.19,438,9.97,438,10.71,438,11.46,438,12.08,438,12.74,438,13.38,438,13.97,438,14.51,438,15.07,438,15.57,438,16.04,438,16.54,438,16.97,438,17.4,438,17.8,438,18.17,812,18.56,438,18.93,438,19.25,438,19.58,438,19.88,438,20.17,438,20.46,438,20.75,438,21.02,438,21.29,438,21.53,438,21.83,438,22.16,438,22.49,438,22.85,438,23.21,438,23.54
,,438,6.06,438,7.14,438,8.19,438,9.2,438,9.98,438,10.71,438,11.45,438,12.09,438,12.73,438,13.38,438,13.97,438,14.51,438,15.07,438,15.57,438,16.04,438,16.54,438,16.97,438,17.4,438,17.79,438,18.17,438,18.56,438,18.93,438,19.25,438,19.58,438,19.88,438,20.18,438,20.45,438,20.75,438,21.02,438,21.29,438,21.53,438,21.83,438,22.16,438,22.49,438,22.85,438,23.21,438,23.55
,,438,6.06,438,7.13,438,8.19,438,9.2,438,9.98,438,10.72,438,11.45,438,12.09,438,12.74,438,13.38,438,13.97,438,14.52,438,15.06,438,15.57,438,16.04,438,16.54,438,16.97,438,17.4,438,17.79,438,18.17,438,18.57,438,18.92,438,19.25,438,19.56,438,19.89,438,20.18,438,20.45,438,20.76,438,21.02,438,21.29,438,21.55,438,21.85,438,22.17,438,22.49,438,22.85,438,23.19,438,23.55
,,438,6.06,438,7.13,438,8.19,438,9.2,438,9.98,438,10.72,493,11.45,438,12.1,438,12.74,438,13.37,438,13.97,438,14.52,438,15.06,438,15.57,438,16.04,438,16.53,438,16.95,438,17.4,438,17.79,438,18.17,438,18.57,438,18.92,438,19.25,438,19.56,438,19.89,438,20.18,438,20.45,438,20.74,438,21.02,438,21.29,438,21.55,438,21.85,438,22.17,438,22.49,438,22.86,438,23.19,438,23.56
,,438,6.06,438,7.15,438,8.2,438,9.2,493,9.98,438,10.71,493,11.45,493,12.1,438,12.72,438,13.37,438,13.98,438,14.53,438,15.07,438,15.57,438,16.04,438,16.53,438,16.95,438,17.39,438,17.79,438,18.17,438,18.57,438,18.92,493,19.24,438,19.58,438,19.88,438,20.18,493,20.45,438,20.74,438,21.03,438,21.28,438,21.54,493,21.82,493,22.16,438,22.48,438,22.86,438,23.22,438,23.56
,,493,6.06,438,7.15,494,8.2,438,9.21,493,9.99,438,10.71,493,11.45,493,12.09,438,12.72,493,13.38,438,13.98,438,14.53,493,15.07,438,15.57,438,16.04,438,16.53,493,16.95,493,17.39,438,17.8,493,18.17,438,18.57,438,18.93,493,19.24,493,19.58,493,19.88,493,20.18,493,20.46,438,20.75,493,21.03,438,21.28,438,21.54,493,21.82,493,22.16,438,22.48,438,22.85,438,23.22,437,23.57
,,493,6.07,438,7.15,493,8.21,493,9.22,493,9.99,493,10.73,493,11.45,493,12.09,493,12.74,493,13.38,493,13.96,493,14.54,493,15.07,493,15.58,493,16.04,493,16.53,493,16.95,493,17.41,493,17.8,493,18.17,438,18.56,493,18.93,493,19.26,493,19.58,493,19.88,493,20.18,493,20.46,438,20.75,493,21.02,493,21.28,438,21.55,493,21.84,493,22.17,493,22.49,493,22.85,493,23.22,493,23.57
,,493,6.07,438,7.15,493,8.21,493,9.22,493,9.99,493,10.73,493,11.46,493,12.1,493,12.74,493,13.38,493,13.96,493,14.54,493,15.07,493,15.58,493,16.04,493,16.54,493,16.98,493,17.41,493,17.79,493,18.17,438,18.56,493,18.92,493,19.26,493,19.58,493,19.88,493,20.19,493,20.45,463,20.74,493,21.02,493,21.28,493,21.55,493,21.84,493,22.17,493,22.49,493,22.85,493,23.22,493,23.56
,,493,6.08,438,7.15,493,8.22,493,9.22,493,9.99,493,10.72,493,11.46,493,12.1,493,12.75,493,13.38,493,13.98,493,14.53,493,15.07,493,15.58,493,16.05,493,16.54,493,16.98,493,17.4,493,17.79,493,18.17,493,18.57,493,18.92,493,19.26,493,19.58,493,19.88,493,20.19,493,20.45,493,20.74,493,21.02,493,21.27,493,21.55,493,21.84,493,22.16,493,22.49,493,22.85,493,23.22,493,23.56
,,493,6.08,438,7.15,493,8.22,493,9.22,493,9.99,493,10.72,493,11.46,493,12.1,493,12.75,493,13.38,493,13.98,493,14.53,493,15.07,493,15.59,493,16.05,493,16.55,493,16.96,493,17.4,493,17.81,493,18.17,493,18.57,493,18.92,493,19.26,493,19.58,493,19.88,493,20.19,493,20.46,493,20.76,493,21.02,493,21.28,493,21.55,493,21.84,493,22.16,493,22.48,493,22.87,493,23.22,493,23.55
,,493,6.09,438,7.15,493,8.22,493,9.2,493,9.99,493,10.72,493,11.46,493,12.1,493,12.74,493,13.38,493,13.98,493,14.54,493,15.08,493,15.59,493,16.05,493,16.55,493,16.96,493,17.41,493,17.81,493,18.17,493,18.57,493,18.92,493,19.25,493,19.58,493,19.89,493,20.19,493,20.46,493,20.76,493,21.03,493,21.28,493,21.55,493,21.84,493,22.16,493,22.48,493,22.87,493,23.22,493,23.55
,,493,6.09,438,7.17,493,8.22,493,9.2,493,10,493,10.72,493,11.46,493,12.1,493,12.74,493,13.38,493,13.98,493,14.54,493,15.08,493,15.58,493,16.06,493,16.55,493,16.98,493,17.4,493,17.8,493,18.18,493,18.56,493,18.93,493,19.25,493,19.58,493,19.89,493,20.19,493,20.46,493,20.75,493,21.03,493,21.28,493,21.55,493,21.84,493,22.16,493,22.47,493,22.87,493,23.22,493,23.56
,,493,6.09,438,7.17,493,8.23,493,9.22,493,10,493,10.73,493,11.45,493,12.1,493,12.75,493,13.39,493,13.99,493,14.54,493,15.08,493,15.58,493,16.06,493,16.55,493,16.98,493,17.4,493,17.8,493,18.18,493,18.56,493,18.93,493,19.26,493,19.58,493,19.9,493,20.19,493,20.46,493,20.75,493,21.03,493,21.28,493,21.56,493,21.84,493,22.17,493,22.47,493,22.87,493,23.21,493,23.56
,,493,6.09,438,7.17,493,8.23,493,9.22,493,10,493,10.73,493,11.45,493,12.1,493,12.75,493,13.39,493,13.99,493,14.54,493,15.08,493,15.57,493,16.04,493,16.55,493,16.99,493,17.39,493,17.8,493,18.18,493,18.57,493,18.94,493,19.26,493,19.58,493,19.9,493,20.19,493,20.47,493,20.76,493,21.03,493,21.28,493,21.56,493,21.84,493,22.15,493,22.49,493,22.87,493,23.21,493,23.56
,,493,6.1,438,7.17,493,8.23,493,9.22,493,10,493,10.73,493,11.46,493,12.1,493,12.75,493,13.37,493,13.99,493,14.54,493,15.08,493,15.57,493,16.04,493,16.54,493,16.99,493,17.39,493,17.8,493,18.18,493,18.57,493,18.94,493,19.26,493,19.59,493,19.9,493,20.19,493,20.47,493,20.76,493,21.03,493,21.28,493,21.57,493,21.85,493,22.15,493,22.49,493,22.87,493,23.22,493,23.56
,,493,6.1,438,7.17,493,8.23,493,9.22,493,10.01,493,10.73,493,11.46,493,12.1,493,12.75,493,13.37,493,13.99,493,14.54,493,15.07,493,15.58,493,16.05,493,16.54,493,16.99,493,17.41,493,17.81,493,18.18,493,18.58,493,18.94,493,19.26,493,19.59,493,19.9,493,20.19,493,20.46,493,20.75,493,21.03,493,21.29,493,21.57,493,21.85,493,22.14,493,22.5,493,22.87,493,23.22,493,23.57
,,493,6.11,438,7.17,493,8.24,493,9.23,493,10.01,493,10.73,493,11.46,493,12.12,493,12.75,493,13.39,493,14,493,14.55,493,15.07,493,15.58,493,16.05,493,16.54,493,16.99,493,17.41,493,17.81,493,18.17,493,18.58,493,18.94,493,19.27,493,19.59,493,19.9,493,20.19,493,20.46,493,20.75,493,21.03,493,21.29,493,21.56,493,21.85,493,22.14,493,22.5,493,22.87,493,23.21,493,23.57
,,493,6.11,438,7.18,493,8.24,493,9.23,493,10,493,10.72,493,11.46,493,12.12,493,12.75,493,13.39,493,14,493,14.55,493,15.09,493,15.58,493,16.07,493,16.54,493,16.99,493,17.42,493,17.81,493,18.17,493,18.58,493,18.93,493,19.27,493,19.59,493,19.9,493,20.19,493,20.46,493,20.76,493,21.03,493,21.29,493,21.56,493,21.85,493,22.15,493,22.5,493,22.87,493,23.21,493,23.57
,,493,6.11,438,7.18,493,8.24,493,9.22,493,10,493,10.72,493,11.46,493,12.1,493,12.76,493,13.4,493,14,493,14.55,493,15.09,493,15.58,493,16.07,493,16.54,493,16.99,493,17.42,493,17.81,493,18.18,493,18.58,493,18.93,493,19.26,493,19.59,493,19.9,493,20.19,493,20.46,493,20.76,493,21.02,493,21.29,493,21.56,493,21.85,493,22.15,493,22.5,493,22.87,493,23.22,493,23.57
,,493,6.11,438,7.19,493,8.25,493,9.22,493,10,493,10.74,493,11.46,493,12.1,493,12.76,493,13.4,493,14,493,14.54,493,15.09,493,15.59,493,16.07,493,16.54,493,16.99,493,17.4,493,17.81,493,18.18,493,18.58,493,18.92,493,19.26,493,19.59,493,19.89,493,20.19,493,20.46,493,20.76,493,21.02,493,21.29,493,21.55,493,21.85,493,22.16,493,22.5,493,22.88,493,23.22,493,23.57
,,493,6.1,438,7.19,493,8.25,493,9.22,493,10,493,10.74,493,11.46,493,12.11,493,12.76,493,13.41,493,14,493,14.54,493,15.09,493,15.59,493,16.07,493,16.55,493,16.99,493,17.4,493,17.82,493,18.18,493,18.58,493,18.92,493,19.27,493,19.59,493,19.89,493,20.18,493,20.47,493,20.76,493,21.03,493,21.29,493,21.55,493,21.86,493,22.16,493,22.5,493,22.88,493,23.22,493,23.56
,,493,6.12,438,7.2,493,8.24,493,9.22,493,10,493,10.74,493,11.46,493,12.11,493,12.76,493,13.41,493,14,493,14.54,493,15.08,493,15.59,493,16.07,493,16.55,493,16.98,493,17.42,493,17.82,493,18.18,493,18.58,493,18.93,493,19.26,493,19.59,493,19.89,493,20.18,493,20.47,493,20.76,493,21.03,493,21.29,493,21.54,493,21.86,493,22.16,493,22.5,493,22.88,493,23.22,493,23.56
,,493,6.12,438,7.2,493,8.24,493,9.23,493,10,493,10.74,493,11.48,493,12.12,493,12.76,493,13.4,493,14.01,493,14.54,493,15.08,493,15.59,493,16.07,493,16.56,493,16.99,493,17.42,493,17.81,493,18.19,493,18.58,493,18.93,493,19.26,493,19.59,493,19.89,493,20.19,493,20.46,493,20.76,493,21.03,493,21.29,493,21.54,493,21.86,493,22.16,493,22.5,493,22.88,493,23.22,493,23.56
,,493,6.11,438,7.2,493,8.26,493,9.23,493,10,493,10.74,493,11.48,493,12.12,493,12.76,493,13.4,493,14,493,14.55,493,15.1,493,15.59,493,16.08,493,16.56,493,16.99,493,17.41,493,17.81,493,18.19,493,18.58,493,18.94,493,19.26,493,19.59,493,19.9,493,20.19,493,20.46,493,20.75,493,21.03,493,21.29,493,21.56,493,21.85,493,22.17,493,22.51,493,22.88,493,23.2,493,23.56
,,493,6.11,438,7.2,493,8.26,493,9.23,493,10.02,493,10.74,493,11.47,493,12.11,493,12.76,493,13.41,493,14,493,14.55,493,15.1,493,15.59,493,16.08,493,16.56,493,16.98,493,17.41,493,17.81,493,18.19,493,18.58,493,18.94,493,19.26,493,19.59,493,19.9,493,20.19,493,20.46,493,20.76,493,21.03,493,21.29,493,21.56,493,21.85,493,22.17,493,22.51,493,22.87,493,23.2,493,23.56
,,493,6.11,438,7.2,494,8.27,493,9.24,493,10.02,493,10.74,493,11.47,493,12.11,493,12.77,493,13.41,493,13.99,493,14.56,493,15.1,493,15.6,493,16.07,493,16.56,493,16.98,493,17.42,493,17.81,493,18.19,493,18.57,493,18.93,493,19.26,493,19.6,493,19.89,493,20.19,493,20.46,493,20.76,493,21.03,493,21.29,493,21.56,493,21.85,493,22.17,493,22.51,493,22.87,493,23.22,493,23.56
,,493,6.11,438,7.2,493,8.27,493,9.24,493,10.02,493,10.74,493,11.48,493,12.12,493,12.77,493,13.41,493,13.99,493,14.56,493,15.1,493,15.6,493,16.07,493,16.55,493,17,493,17.42,493,17.81,493,18.17,493,18.57,493,18.94,493,19.26,493,19.6,493,19.89,493,20.19,493,20.47,493,20.76,493,21.03,493,21.29,493,21.56,493,21.85,493,22.17,493,22.51,493,22.87,493,23.22,493,23.57
,,493,6.12,438,7.2,493,8.27,493,9.23,493,10.02,493,10.74,493,11.48,493,12.12,493,12.78,493,13.41,493,13.99,493,14.57,493,15.11,493,15.61,493,16.07,493,16.55,493,17,493,17.42,493,17.81,493,18.17,493,18.58,493,18.94,493,19.27,493,19.6,493,19.9,493,20.19,493,20.47,493,20.76,493,21.03,493,21.29,493,21.56,493,21.85,493,22.17,493,22.51,493,22.87,493,23.23,493,23.57
,,493,6.12,438,7.2,493,8.27,493,9.23,493,10.02,493,10.74,493,11.48,493,12.13,493,12.78,493,13.4,493,13.99,493,14.57,493,15.11,493,15.61,493,16.07,493,16.56,493,16.99,493,17.42,493,17.82,493,18.18,493,18.58,493,18.93,493,19.27,493,19.6,493,19.9,493,20.19,493,20.47,493,20.77,493,21.03,493,21.29,493,21.56,493,21.85,493,22.17,493,22.51,493,22.87,493,23.23,493,23.57
,,493,6.13,438,7.2,493,8.28,493,9.22,493,10.02,493,10.74,493,11.48,493,12.13,493,12.78,493,13.4,494,14,493,14.56,493,15.11,493,15.6,493,16.08,493,16.56,493,16.99,493,17.43,493,17.82,493,18.18,493,18.59,493,18.93,493,19.27,493,19.6,493,19.91,493,20.19,493,20.47,493,20.77,493,21.02,493,21.3,493,21.56,493,21.86,493,22.17,493,22.51,493,22.87,493,23.23,493,23.57
,,493,6.13,438,7.22,493,8.28,493,9.22,493,10.03,494,10.74,493,11.48,493,12.13,493,12.78,493,13.4,493,14,493,14.56,493,15.11,493,15.59,493,16.07,493,16.55,493,17,493,17.43,493,17.81,493,18.2,493,18.58,493,18.94,493,19.27,493,19.6,493,19.91,493,20.19,493,20.46,493,20.76,493,21.02,493,21.29,493,21.56,493,21.86,493,22.17,493,22.51,493,22.89,493,23.23,493,23.57
,,493,6.13,438,7.22,493,8.28,493,9.23,493,10.03,493,10.73,493,11.48,493,12.13,493,12.78,493,13.42,493,14.01,493,14.57,493,15.11,493,15.59,493,16.07,493,16.55,493,17,493,17.43,493,17.81,493,18.2,493,18.58,493,18.94,493,19.27,493,19.61,493,19.9,493,20.19,493,20.46,493,20.76,493,21.03,493,21.29,493,21.57,493,21.86,493,22.17,493,22.51,493,22.89,493,23.23,493,23.57
,,493,6.13,438,7.22,493,8.28,493,9.23,493,10.02,493,10.73,493,11.48,493,12.14,493,12.78,494,13.42,493,14.01,493,14.57,493,15.11,493,15.6,493,16.07,493,16.56,493,17,493,17.42,493,17.83,493,18.18,493,18.58,493,18.94,493,19.27,493,19.61,493,19.9,493,20.2,493,20.47,493,20.76,493,21.03,493,21.29,493,21.57,493,21.86,493,22.17,493,22.5,493,22.89,493,23.23,493,23.58
,,493,6.14,438,7.22,493,8.28,494,9.24,493,10.02,493,10.75,493,11.48,493,12.14,493,12.79,493,13.4,493,14.01,493,14.58,493,15.11,493,15.6,493,16.07,493,16.56,493,17,493,17.42,493,17.83,493,18.2,493,18.58,493,18.94,493,19.27,493,19.6,493,19.91,493,20.2,493,20.47,493,20.76,493,21.03,493,21.29,493,21.57,493,21.86,493,22.17,493,22.5,493,22.89,493,23.23,493,23.58
,,493,6.14,438,7.22,493,8.28,493,9.24,493,10.03,493,10.75,493,11.48,493,12.14,493,12.79,493,13.4,493,14.01,493,14.58,493,15.1,493,15.61,493,16.07,493,16.56,493,16.99,493,17.41,493,17.81,493,18.2,493,18.59,493,18.95,493,19.27,493,19.6,493,19.91,493,20.2,493,20.48,493,20.77,493,21.03,493,21.3,493,21.57,493,21.86,493,22.17,493,22.5,493,22.89,493,23.23,493,23.58
,,493,6.15,438,7.22,493,8.29,493,9.24,493,10.03,493,10.75,493,11.49,493,12.14,493,12.8,493,13.4,493,14.01,493,14.57,493,15.1,493,15.61,493,16.07,493,16.57,493,16.99,493,17.41,493,17.81,493,18.17,493,18.59,493,18.95,493,19.27,493,19.6,493,19.91,493,20.2,493,20.48,493,20.77,493,21.04,493,21.3,493,21.56,493,21.86,493,22.17,493,22.5,493,22.89,493,23.23,493,23.58
,,493,6.15,438,7.23,493,8.3,493,9.24,493,10.04,493,10.73,493,11.49,493,12.14,493,12.8,493,13.4,493,14.01,493,14.57,493,15.1,493,15.61,493,16.07,493,16.57,493,17,493,17.42,493,17.82,493,18.17,493,18.59,493,18.94,493,19.27,493,19.6,493,19.91,493,20.21,493,20.47,493,20.77,493,21.04,493,21.31,493,21.56,493,21.86,493,22.18,493,22.51,493,22.9,493,23.23,493,23.58
,,493,6.15,438,7.23,493,8.3,493,9.24,493,10.04,493,10.73,493,11.5,493,12.12,493,12.8,493,13.42,493,14.01,493,14.57,493,15.1,493,15.61,493,16.07,493,16.56,493,17,493,17.42,493,17.82,493,18.19,493,18.59,493,18.94,493,19.28,493,19.6,493,19.91,493,20.2,493,20.47,493,20.77,493,21.04,493,21.31,493,21.57,493,21.87,493,22.18,493,22.51,493,22.9,493,23.24,493,23.58
,,493,6.15,438,7.23,493,8.29,494,9.24,493,10.04,493,10.75,493,11.5,493,12.12,493,12.8,493,13.42,493,14.01,493,14.58,493,15.12,493,15.62,493,16.1,493,16.56,493,17,493,17.43,493,17.83,493,18.19,493,18.6,493,18.94,493,19.28,493,19.6,493,19.91,493,20.2,493,20.47,493,20.77,493,21.04,493,21.3,493,21.56,493,21.87,493,22.16,493,22.51,493,22.89,493,23.24,493,23.57
,,493,6.15,438,7.23,493,8.29,493,9.24,493,10.03,493,10.75,493,11.49,493,12.13,493,12.8,493,13.44,493,14.02,493,14.58,493,15.12,493,15.62,493,16.1,493,16.56,493,17,493,17.43,493,17.83,493,18.19,493,18.6,493,18.94,493,19.27,493,19.62,493,19.91,493,20.21,493,20.47,493,20.77,493,21.04,493,21.3,493,21.56,493,21.86,493,22.16,493,22.51,493,22.89,493,23.23,493,23.57
,,493,6.16,438,7.23,493,8.3,493,9.24,493,10.03,493,10.76,493,11.49,493,12.13,493,12.81,493,13.44,493,14.02,493,14.56,493,15.12,493,15.62,493,16.08,493,16.56,493,17.01,493,17.43,493,17.82,493,18.19,493,18.59,493,18.95,493,19.27,493,19.61,493,19.91,493,20.21,493,20.48,493,20.77,493,21.04,493,21.31,493,21.56,493,21.86,493,22.16,493,22.51,493,22.9,493,23.23,493,23.58
,,493,6.16,438,7.23,493,8.3,493,9.26,493,10.04,493,10.76,493,11.5,493,12.14,493,12.81,493,13.44,493,14.01,493,14.56,493,15.12,493,15.62,493,16.08,493,16.57,493,17.01,493,17.43,493,17.82,493,18.19,493,18.59,493,18.95,493,19.28,493,19.61,493,19.91,493,20.19,493,20.48,493,20.77,493,21.04,493,21.31,493,21.56,493,21.86,493,22.16,493,22.51,493,22.9,493,23.23,493,23.58
,,493,6.15,438,7.22,493,8.31,493,9.26,493,10.04,493,10.76,493,11.5,493,12.14,493,12.79,494,13.44,493,14.01,493,14.57,493,15.13,493,15.62,493,16.1,493,16.57,493,17.01,493,17.43,493,17.82,493,18.19,493,18.6,493,18.94,493,19.28,493,19.6,493,19.9,493,20.19,493,20.48,493,20.77,493,21.04,493,21.31,493,21.55,493,21.86,493,22.18,493,22.52,493,22.9,493,23.23,493,23.58
,,493,6.15,438,7.23,493,8.31,493,9.25,493,10.05,493,10.76,494,11.49,493,12.15,493,12.79,493,13.44,493,14.02,493,14.57,493,15.13,493,15.62,493,16.1,493,16.57,493,17,493,17.43,493,17.81,493,18.2,493,18.6,493,18.94,493,19.28,493,19.6,493,19.9,493,20.21,493,20.46,493,20.77,493,21.04,493,21.31,493,21.55,493,21.86,493,22.18,493,22.52,493,22.9,493,23.23,493,23.58
,,493,6.16,438,7.23,493,8.32,493,9.25,493,10.05,493,10.77,493,11.49,493,12.15,493,12.81,493,13.44,493,14.03,493,14.58,493,15.12,493,15.62,493,16.09,493,16.57,493,17,493,17.43,493,17.81,493,18.2,493,18.6,493,18.94,493,19.27,493,19.6,493,19.91,493,20.21,493,20.46,493,20.77,493,21.04,493,21.31,493,21.57,493,21.86,493,22.17,493,22.52,493,22.91,493,23.24,493,23.58
,,493,6.16,438,7.24,493,8.32,493,9.25,493,10.05,493,10.77,493,11.51,493,12.15,493,12.81,493,13.44,493,14.03,493,14.58,493,15.12,493,15.62,493,16.09,493,16.56,493,16.99,493,17.43,493,17.82,493,18.2,493,18.6,493,18.94,493,19.27,493,19.6,493,19.91,493,20.2,493,20.47,493,20.78,493,21.05,493,21.31,493,21.57,493,21.87,493,22.17,493,22.52,493,22.91,493,23.24,493,23.57
,,493,6.17,438,7.24,493,8.33,493,9.25,493,10.05,493,10.76,493,11.51,493,12.15,493,12.82,493,13.44,493,14.01,493,14.59,493,15.12,493,15.62,493,16.08,493,16.56,493,16.99,493,17.43,493,17.82,493,18.2,493,18.6,493,18.96,493,19.28,493,19.61,493,19.92,493,20.2,493,20.47,493,20.78,493,21.05,493,21.31,493,21.57,493,21.87,493,22.18,493,22.53,493,22.91,493,23.23,493,23.57
,,493,6.17,438,7.24,493,8.33,493,9.25,493,10.05,493,10.76,493,11.51,493,12.15,493,12.82,493,13.44,493,14.01,493,14.59,493,15.12,493,15.62,493,16.08,493,16.57,493,17.01,493,17.43,493,17.83,493,18.21,493,18.6,493,18.95,493,19.28,493,19.61,493,19.92,493,20.21,493,20.47,493,20.77,493,21.05,493,21.31,493,21.57,493,21.87,493,22.18,493,22.53,493,22.91,493,23.23,493,23.58
,,493,6.18,438,7.24,493,8.33,493,9.25,493,10.05,493,10.77,493,11.51,493,12.15,493,12.81,493,13.44,493,14.03,493,14.59,493,15.13,493,15.62,493,16.09,493,16.57,493,17.01,493,17.44,493,17.83,493,18.21,493,18.61,493,18.95,493,19.28,493,19.61,493,19.92,493,20.21,493,20.47,493,20.77,493,21.05,493,21.31,493,21.58,493,21.85,493,22.18,493,22.52,493,22.91,493,23.25,493,23.58
,,493,6.18,438,7.25,493,8.33,493,9.25,493,10.05,493,10.77,493,11.5,493,12.15,493,12.81,493,13.44,493,14.03,493,14.59,493,15.13,493,15.62,493,16.09,493,16.57,493,17.01,493,17.44,493,17.82,493,18.2,493,18.61,493,18.94,493,19.28,493,19.61,493,19.92,493,20.2,493,20.48,493,20.77,493,21.05,493,21.31,493,21.58,493,21.85,493,22.18,493,22.52,493,22.89,493,23.25,493,23.58
,,493,6.18,438,7.25,493,8.33,493,9.26,493,10.05,493,10.77,493,11.52,493,12.15,493,12.82,493,13.44,493,14.02,493,14.58,493,15.13,493,15.62,493,16.09,493,16.57,493,17.01,493,17.45,493,17.82,493,18.2,493,18.61,493,18.94,493,19.29,493,19.61,493,19.92,493,20.2,493,20.48,493,20.77,493,21.04,493,21.31,493,21.57,493,21.87,493,22.18,493,22.51,493,22.89,493,23.24,493,23.58
,,493,6.18,438,7.26,493,8.33,493,9.26,493,10.06,493,10.77,493,11.52,493,12.16,493,12.82,493,13.44,493,14.02,493,14.58,493,15.13,493,15.63,493,16.1,493,16.58,493,17.02,493,17.44,493,17.83,493,18.21,493,18.61,493,18.95,493,19.29,493,19.61,493,19.92,493,20.21,493,20.48,493,20.78,493,21.04,493,21.31,493,21.57,493,21.87,493,22.18,493,22.52,493,22.9,493,23.24,493,23.58
,,493,6.19,438,7.26,493,8.34,493,9.25,493,10.06,493,10.77,493,11.5,493,12.16,493,12.83,493,13.44,493,14.04,493,14.59,493,15.13,493,15.63,493,16.1,493,16.58,493,17.02,493,17.44,493,17.83,493,18.21,493,18.61,493,18.95,493,19.28,493,19.6,493,19.91,493,20.21,493,20.48,493,20.78,493,21.05,493,21.31,493,21.59,493,21.87,493,22.18,493,22.52,493,22.9,493,23.24,493,23.58
,,493,6.19,438,7.26,493,8.34,494,9.25,493,10.06,493,10.78,493,11.5,493,12.16,493,12.83,493,13.44,493,14.04,493,14.59,493,15.12,493,15.62,493,16.09,493,16.58,493,17.02,493,17.43,493,17.84,493,18.21,493,18.6,493,18.96,493,19.28,493,19.6,493,19.91,493,20.21,493,20.48,493,20.79,493,21.05,493,21.31,493,21.59,493,21.87,493,22.18,493,22.51,493,22.9,493,23.24,493,23.58
